,Attrition_Flag,Gender,Income_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Utilization_Ratio,monthly_Trans_Ct,monthly_Trans_Amt
5769,0,1,1,4,3,3,3174.0,2084.0,0.657,3.1923076923076925,173.3846153846154
5770,0,1,4,4,3,3,1438.3,0.0,0.0,2.0555555555555554,119.5
5771,0,1,4,6,1,2,1852.0,1428.0,0.771,1.967741935483871,144.70967741935485
5772,1,0,1,4,3,1,1809.0,457.0,0.253,1.2564102564102564,55.61538461538461
5773,0,1,1,4,1,2,3503.0,1572.0,0.449,2.4473684210526314,122.92105263157895
5774,0,0,1,4,2,2,17835.0,868.0,0.049,1.4871794871794872,109.17948717948718
5775,0,0,0,6,2,3,3383.0,1458.0,0.431,2.0833333333333335,136.02777777777777
5776,0,1,4,4,2,3,7128.0,1457.0,0.204,1.794871794871795,90.61538461538461
5777,0,1,4,5,2,3,1438.3,790.0,0.549,2.6818181818181817,179.95454545454547
5778,0,1,4,6,3,2,3815.0,1190.0,0.312,2.8484848484848486,134.24242424242425
5779,0,1,4,3,3,2,1902.0,962.0,0.506,2.5555555555555554,155.66666666666666
5780,0,1,4,5,2,3,2077.0,1254.0,0.604,2.0833333333333335,117.38888888888889
5781,1,1,4,4,3,4,2514.0,2090.0,0.831,1.4722222222222223,72.30555555555556
5782,0,0,3,4,3,3,23836.25,0.0,0.0,2.05,117.85
5783,0,1,4,3,3,0,2144.0,1492.0,0.696,1.4473684210526316,101.55263157894737
5784,0,1,4,3,3,2,5951.0,2517.0,0.423,1.4821428571428572,81.32142857142857
5785,0,1,4,3,5,3,4806.0,0.0,0.0,2.4166666666666665,129.83333333333334
5786,0,1,3,3,3,3,16612.0,2517.0,0.152,2.764705882352941,138.14705882352942
5787,0,1,1,6,2,2,2799.0,0.0,0.0,1.872340425531915,87.57446808510639
5788,0,0,1,4,3,3,18064.0,1695.0,0.094,1.3148148148148149,63.592592592592595
5789,0,1,4,3,1,3,2560.0,1430.0,0.559,2.5294117647058822,140.6764705882353
5790,0,1,4,6,2,2,5821.0,0.0,0.0,1.9444444444444444,127.52777777777777
5791,0,1,4,4,3,2,2057.0,1279.0,0.622,2.111111111111111,120.02777777777777
5792,0,1,4,5,2,3,1972.0,1489.0,0.755,1.5714285714285714,112.26190476190476
5793,0,0,2,6,2,3,2675.0,0.0,0.0,2.1944444444444446,115.25
5794,0,0,1,3,1,2,6223.0,2126.0,0.342,2.393939393939394,136.9090909090909
5795,0,1,1,3,3,3,7632.0,0.0,0.0,2.324324324324324,121.56756756756756
5796,0,1,4,5,2,1,3258.0,2517.0,0.773,2.138888888888889,137.77777777777777
5797,0,0,2,4,3,3,23836.25,2040.0,0.059,1.8275862068965518,129.44827586206895
5798,0,1,1,3,3,2,3054.0,845.0,0.277,2.046511627906977,103.72093023255815
5799,0,1,4,5,1,1,1438.3,0.0,0.0,2.4,133.53333333333333
5800,1,0,0,1,2,3,7970.0,2282.0,0.286,1.1388888888888888,52.0
5801,1,1,4,5,2,3,1836.0,572.0,0.312,0.9444444444444444,66.66666666666667
5802,0,0,0,3,2,3,9397.0,795.0,0.085,2.7222222222222223,146.25
5803,0,1,4,4,2,3,1601.0,0.0,0.0,1.9166666666666667,136.63888888888889
5804,0,0,3,3,2,3,23836.25,1170.0,0.034,1.7777777777777777,105.13888888888889
5805,0,1,4,5,1,3,1822.0,1114.0,0.611,1.697674418604651,121.16279069767442
5806,0,0,4,3,2,2,1614.0,700.0,0.434,2.9,143.1
5807,0,1,4,3,2,0,1491.0,1349.0,0.905,1.7317073170731707,106.46341463414635
5808,0,1,4,4,1,3,2543.0,1156.0,0.455,2.782608695652174,168.0
5809,0,1,4,3,2,3,3462.0,1817.0,0.525,1.8055555555555556,128.75
5810,0,1,4,3,3,1,1699.0,0.0,0.0,2.4166666666666665,152.63888888888889
5811,1,1,2,3,4,3,13095.0,1836.0,0.14,0.8,38.8
5812,0,0,2,6,2,3,8823.0,2517.0,0.285,2.65625,146.0625
5813,0,0,2,6,1,1,4429.0,883.0,0.199,1.5,104.42857142857143
5814,1,1,4,1,4,3,5396.0,1803.0,0.334,0.8125,43.895833333333336
5815,0,1,1,4,1,3,2418.0,2205.0,0.912,1.3962264150943395,73.9245283018868
5816,0,1,4,5,2,3,2086.0,1792.0,0.859,1.7872340425531914,122.85106382978724
5817,1,1,1,5,3,3,1899.0,671.0,0.353,1.0975609756097562,59.36585365853659
5818,0,0,1,4,1,2,7564.0,0.0,0.0,2.6451612903225805,153.0
5819,0,0,2,3,2,2,13116.0,1225.0,0.093,1.967741935483871,154.83870967741936
5820,0,1,4,3,1,3,1438.3,606.0,0.421,2.2222222222222223,140.61111111111111
5821,0,1,4,4,1,2,3716.0,0.0,0.0,2.0277777777777777,134.25
5822,0,1,4,3,5,3,3069.0,1482.0,0.483,2.0555555555555554,120.86111111111111
5823,1,1,4,6,3,3,2006.0,1608.0,0.802,1.1515151515151516,83.63636363636364
5824,0,1,1,5,2,1,2948.0,2232.0,0.757,2.1944444444444446,100.97222222222223
5825,0,1,4,4,2,3,1438.3,0.0,0.0,1.6842105263157894,92.39473684210526
5826,0,1,4,3,2,3,1438.3,670.0,0.466,2.3055555555555554,120.02777777777777
5827,0,1,1,5,3,1,4669.0,1913.0,0.41,1.5869565217391304,94.84782608695652
5828,0,1,4,5,2,2,13994.0,0.0,0.0,1.8,94.25714285714285
5829,1,0,0,3,5,3,8760.0,0.0,0.0,0.7647058823529411,48.23529411764706
5830,0,1,4,3,2,2,1688.0,0.0,0.0,1.9166666666666667,121.52777777777777
5831,0,1,1,6,3,3,9881.0,1794.0,0.182,3.1481481481481484,175.0
5832,0,0,2,6,2,0,4534.0,917.0,0.202,2.5384615384615383,161.96153846153845
5833,0,1,4,5,3,3,3545.0,1446.0,0.408,1.3529411764705883,72.37254901960785
5834,0,1,4,4,2,2,1857.0,1528.0,0.823,1.4489795918367347,95.53061224489795
5835,0,1,4,5,1,1,3334.0,1272.0,0.382,1.4313725490196079,84.0
5836,1,1,1,5,3,4,2496.0,1999.0,0.801,1.5625,80.9375
5837,0,1,4,3,1,2,1438.3,765.0,0.532,1.7837837837837838,109.54054054054055
5838,1,1,4,3,2,2,1438.3,0.0,0.0,1.4074074074074074,89.96296296296296
5839,0,0,2,4,2,2,9357.0,1285.0,0.137,1.673913043478261,90.71739130434783
5840,0,1,4,3,2,3,2423.0,1674.0,0.691,2.2222222222222223,118.27777777777777
5841,0,1,1,5,2,2,1936.0,1613.0,0.833,2.2222222222222223,132.58333333333334
5842,0,0,2,4,3,3,1783.0,1014.0,0.569,3.24,154.44
5843,0,1,4,4,1,2,1438.3,0.0,0.0,1.7222222222222223,115.41666666666667
5844,0,1,4,4,1,3,1438.3,0.0,0.0,1.826086956521739,94.19565217391305
5845,0,1,4,6,3,2,10580.0,1023.0,0.097,2.25,131.13888888888889
5846,0,1,4,5,3,2,4597.0,1316.0,0.286,1.4166666666666667,73.0625
5847,0,1,4,4,2,3,1656.0,929.0,0.561,1.7954545454545454,100.18181818181819
5848,0,1,4,5,3,2,3279.0,0.0,0.0,3.260869565217391,219.47826086956522
5849,0,1,1,6,2,3,2578.0,1590.0,0.617,2.022727272727273,106.43181818181819
5850,0,1,1,3,3,3,4068.0,0.0,0.0,2.7666666666666666,172.03333333333333
5851,1,1,4,5,2,3,2128.0,528.0,0.248,1.1388888888888888,63.583333333333336
5852,1,1,4,4,3,4,2704.0,2262.0,0.837,1.2580645161290323,76.19354838709677
5853,0,1,4,4,1,0,1878.0,1247.0,0.664,2.4482758620689653,160.3448275862069
5854,0,1,1,3,3,3,10600.0,0.0,0.0,1.675,117.425
5855,1,1,4,3,2,6,9909.0,0.0,0.0,1.1388888888888888,51.22222222222222
5856,0,1,4,3,2,3,1665.0,983.0,0.59,1.72,88.4
5857,1,0,0,1,3,2,1656.0,0.0,0.0,1.0476190476190477,49.357142857142854
5858,0,0,3,3,3,4,14111.0,1034.0,0.073,1.7777777777777777,81.94444444444444
5859,0,1,4,4,2,3,2012.0,1230.0,0.611,1.619047619047619,91.0
5860,0,1,4,6,1,1,2837.0,1807.0,0.637,2.6774193548387095,138.03225806451613
5861,0,1,4,6,2,2,1709.0,0.0,0.0,2.8214285714285716,177.89285714285714
5862,0,1,4,5,2,1,5714.0,868.0,0.152,2.7419354838709675,139.70967741935485
5863,0,0,2,4,1,3,5071.0,1043.0,0.206,1.9375,104.9375
5864,0,0,3,3,3,3,23836.25,0.0,0.0,1.6590909090909092,80.25
5865,0,1,2,5,3,3,13882.0,0.0,0.0,3.993686868686869,259.8612049549549
5866,0,1,1,3,2,2,3585.0,931.0,0.26,1.9024390243902438,107.29268292682927
5867,0,0,3,4,2,2,9124.0,2126.0,0.233,1.911764705882353,134.23529411764707
5868,0,1,4,4,2,2,2705.0,0.0,0.0,2.2857142857142856,135.68571428571428
5869,0,1,4,4,3,2,1936.0,1101.0,0.569,1.9444444444444444,127.16666666666667
5870,0,0,3,5,2,3,8051.0,2138.0,0.266,2.024390243902439,106.58536585365853
5871,0,1,1,5,1,3,3635.0,1617.0,0.445,1.7222222222222223,112.36111111111111
5872,0,1,4,4,2,2,2532.0,1487.0,0.587,1.9189189189189189,111.97297297297297
5873,0,1,4,3,1,3,2028.0,0.0,0.0,1.9024390243902438,98.29268292682927
5874,1,1,4,3,2,3,4304.0,0.0,0.0,1.5,74.5
5875,0,1,1,4,1,2,6644.0,2082.0,0.313,1.9487179487179487,119.46153846153847
5876,0,1,4,3,1,3,1830.0,650.0,0.355,2.1515151515151514,146.6060606060606
5877,0,0,0,4,3,3,7607.0,2170.0,0.285,3.347826086956522,195.43478260869566
5878,1,1,4,3,3,5,2060.0,0.0,0.0,1.2222222222222223,54.888888888888886
5879,0,1,4,3,2,2,1438.3,906.0,0.63,2.1,111.425
5880,0,0,2,4,3,3,3126.0,1503.0,0.481,2.642857142857143,130.78571428571428
5881,0,1,1,4,6,3,6885.0,1611.0,0.234,2.4814814814814814,140.88888888888889
5882,1,0,2,4,3,4,1871.0,0.0,0.0,1.3333333333333333,72.02777777777777
5883,0,1,4,4,2,3,2787.0,1761.0,0.632,3.993686868686869,256.3529411764706
5884,0,0,3,6,3,2,1867.0,1478.0,0.792,1.5555555555555556,91.04444444444445
5885,1,1,4,3,2,3,1438.3,0.0,0.0,1.1875,57.875
5886,1,1,4,6,4,3,2473.0,0.0,0.0,1.1,53.325
5887,0,0,1,6,3,2,4640.0,1555.0,0.335,2.3333333333333335,129.0
5888,0,1,4,6,3,0,2712.0,2411.0,0.889,2.8275862068965516,179.3448275862069
5889,1,1,1,3,2,1,8869.0,0.0,0.0,1.3333333333333333,64.5
5890,1,1,4,2,3,5,3853.0,696.0,0.181,0.926829268292683,59.58536585365854
5891,0,1,4,4,2,3,1438.3,721.0,0.501,2.0,107.11627906976744
5892,1,0,2,3,2,3,14409.0,511.0,0.035,1.0833333333333333,65.30555555555556
5893,1,1,1,5,3,3,1665.0,0.0,0.0,1.1111111111111112,76.33333333333333
5894,0,1,4,6,1,3,2639.0,0.0,0.0,2.7419354838709675,157.80645161290323
5895,0,1,4,6,1,1,2338.0,1566.0,0.67,1.4375,82.58333333333333
5896,0,1,4,3,3,0,2774.0,1362.0,0.491,2.275,120.05
5897,0,1,4,6,1,1,4283.0,488.0,0.114,1.4130434782608696,101.93478260869566
5898,1,1,1,3,4,3,6263.0,2517.0,0.402,1.1904761904761905,62.214285714285715
5899,0,1,4,6,3,3,2317.0,1301.0,0.562,3.0869565217391304,180.91304347826087
5900,0,1,4,5,2,1,2239.0,1340.0,0.598,1.697674418604651,105.5813953488372
5901,0,1,4,6,3,3,2225.0,0.0,0.0,2.625,153.65625
5902,0,1,4,6,2,3,1519.0,1148.0,0.756,1.7804878048780488,120.17073170731707
5903,0,1,1,4,2,3,5495.0,2200.0,0.4,2.361111111111111,142.36111111111111
5904,0,1,4,6,1,1,2141.0,1176.0,0.549,1.8285714285714285,123.34285714285714
5905,0,1,4,4,1,2,2616.0,1786.0,0.683,2.1724137931034484,179.9655172413793
5906,0,1,4,3,1,1,5494.0,1356.0,0.247,3.24,142.64
5907,1,1,4,3,5,1,2003.0,1735.0,0.866,1.05,58.575
5908,0,1,4,3,1,2,2092.0,1499.0,0.717,2.2222222222222223,114.72222222222223
5909,0,0,2,6,3,2,6606.0,2517.0,0.381,1.8888888888888888,124.80555555555556
5910,0,1,1,3,3,2,7102.0,0.0,0.0,2.9565217391304346,177.52173913043478
5911,0,1,4,6,2,3,13812.0,1132.0,0.082,1.5555555555555556,103.41666666666667
5912,0,0,2,5,3,2,7075.0,1676.0,0.237,2.0833333333333335,115.55555555555556
5913,0,0,1,6,1,2,4274.0,1680.0,0.393,1.5,120.5
5914,0,1,4,5,1,3,2317.0,0.0,0.0,2.870967741935484,157.8709677419355
5915,1,1,4,3,3,3,1438.3,642.0,0.446,1.3611111111111112,53.861111111111114
5916,0,0,3,5,3,3,2888.0,0.0,0.0,2.027027027027027,117.43243243243244
5917,0,1,2,4,1,2,12310.0,670.0,0.054,2.235294117647059,122.82352941176471
5918,0,0,2,4,3,3,1622.0,1249.0,0.77,1.8333333333333333,115.66666666666667
5919,1,1,4,3,2,1,1438.3,0.0,0.0,1.0294117647058822,63.3235294117647
5920,0,0,3,6,2,2,12559.0,0.0,0.0,3.0869565217391304,204.34782608695653
5921,0,1,1,4,3,3,2929.0,1287.0,0.439,1.4565217391304348,84.23913043478261
5922,1,1,4,5,2,4,1438.3,0.0,0.0,1.8709677419354838,61.193548387096776
5923,0,1,4,4,1,2,2319.0,1026.0,0.442,1.85,102.475
5924,0,1,1,4,3,3,7927.0,996.0,0.126,3.8636363636363638,186.0909090909091
5925,1,1,4,2,6,3,1720.0,0.0,0.0,0.72,54.38
5926,0,0,3,5,1,3,3642.0,724.0,0.199,2.6333333333333333,150.56666666666666
5927,0,1,1,5,1,2,3881.0,0.0,0.0,1.5,94.93181818181819
5928,0,0,0,6,2,2,6143.0,1151.0,0.187,1.7560975609756098,105.60975609756098
5929,0,1,4,3,3,0,1438.3,0.0,0.0,2.108108108108108,112.27027027027027
5930,0,1,4,6,3,1,2035.0,1343.0,0.66,2.2051282051282053,119.05128205128206
5931,1,1,4,5,3,3,3899.0,0.0,0.0,1.0256410256410255,55.94871794871795
5932,0,1,1,4,2,2,1981.0,1082.0,0.546,2.0930232558139537,91.0
5933,1,1,4,1,3,4,2422.0,502.0,0.207,1.2777777777777777,70.77777777777777
5934,0,0,3,6,3,3,11964.0,800.0,0.067,1.9767441860465116,112.86046511627907
5935,0,1,4,6,4,3,3862.0,0.0,0.0,2.25,112.72222222222223
5936,0,0,3,5,4,2,23836.25,0.0,0.0,1.75,120.75
5937,0,0,0,3,4,2,23836.25,1436.0,0.042,2.0277777777777777,99.0
5938,1,1,4,6,3,3,3454.0,0.0,0.0,1.21875,88.3125
5939,0,1,4,6,3,2,2732.0,1746.0,0.639,3.4,188.08
5940,0,0,3,4,2,2,1687.0,992.0,0.588,1.8222222222222222,96.4888888888889
5941,1,1,4,4,2,4,3523.0,0.0,0.0,1.2222222222222223,88.16666666666667
5942,0,0,0,4,3,2,5773.0,2024.0,0.351,1.9722222222222223,103.66666666666667
5943,1,1,4,3,5,3,4462.0,706.0,0.158,1.025,63.15
5944,0,1,4,5,2,2,3976.0,1789.0,0.45,2.5,147.3
5945,0,1,4,3,3,3,2679.0,2277.0,0.85,2.361111111111111,137.30555555555554
5946,0,1,1,6,3,2,1564.0,0.0,0.0,2.689655172413793,178.3448275862069
5947,0,1,1,5,2,3,1536.0,728.0,0.474,1.6595744680851063,87.93617021276596
5948,0,0,1,6,2,1,2375.0,1196.0,0.504,1.7837837837837838,110.45945945945945
5949,0,1,4,4,3,3,2719.0,0.0,0.0,1.5476190476190477,99.33333333333333
5950,0,1,1,5,3,1,3369.0,2424.0,0.72,1.7333333333333334,116.0
5951,0,1,4,5,1,1,3173.0,1713.0,0.54,2.0833333333333335,105.47222222222223
5952,0,1,4,4,2,2,3139.0,0.0,0.0,2.638888888888889,135.88888888888889
5953,1,1,4,3,3,4,2140.0,0.0,0.0,1.5151515151515151,88.33333333333333
5954,0,1,4,4,3,2,2258.0,0.0,0.0,1.565217391304348,104.41304347826087
5955,0,0,1,5,1,1,2423.0,1779.0,0.734,1.7209302325581395,93.83720930232558
5956,0,1,4,4,3,3,2376.0,1969.0,0.829,2.135135135135135,116.24324324324324
5957,0,0,4,4,5,2,1690.0,1459.0,0.863,2.4642857142857144,140.28571428571428
5958,1,1,1,2,3,2,8583.0,0.0,0.0,0.9117647058823529,52.76470588235294
5959,0,1,4,5,2,1,2996.0,2147.0,0.717,1.9411764705882353,138.94117647058823
5960,0,1,4,6,3,2,2880.0,1996.0,0.693,2.076923076923077,111.12820512820512
5961,0,0,3,4,3,1,23836.25,1426.0,0.041,1.868421052631579,126.6842105263158
5962,0,1,1,5,2,3,6966.0,905.0,0.13,3.0,211.08695652173913
5963,1,0,0,2,2,3,11316.0,1599.0,0.141,2.0416666666666665,108.125
5964,0,1,4,4,2,1,1438.3,1003.0,0.697,2.8,141.56666666666666
5965,0,0,0,3,2,3,11362.0,0.0,0.0,1.564102564102564,81.97435897435898
5966,1,1,1,6,4,3,7210.0,0.0,0.0,0.782608695652174,54.69565217391305
5967,0,1,1,5,3,3,7790.0,753.0,0.097,2.3333333333333335,134.30555555555554
5968,0,1,4,3,3,1,2023.0,1587.0,0.784,3.993686868686869,243.94444444444446
5969,0,1,1,5,2,3,9117.0,1259.0,0.138,1.6666666666666667,85.26666666666667
5970,0,1,4,4,1,2,1801.0,940.0,0.522,2.0555555555555554,105.47222222222223
5971,0,0,2,6,6,3,8787.0,1087.0,0.124,2.027027027027027,122.62162162162163
5972,0,0,2,6,1,3,23836.25,642.0,0.023,2.25,112.52777777777777
5973,0,1,4,6,3,2,2195.0,1917.0,0.873,1.2264150943396226,79.33962264150944
5974,0,0,3,5,3,2,13734.0,568.0,0.041,1.9705882352941178,125.97058823529412
5975,0,0,2,6,2,3,2731.0,1868.0,0.684,1.9411764705882353,115.1470588235294
5976,0,0,3,3,2,0,2453.0,1534.0,0.625,1.4666666666666666,93.0
5977,0,0,2,6,3,3,7451.0,1542.0,0.207,2.6944444444444446,137.77777777777777
5978,0,1,1,3,3,3,2644.0,1794.0,0.679,2.057142857142857,116.6
5979,1,0,3,3,2,3,23836.25,825.0,0.024,1.8571428571428572,72.21428571428571
5980,0,0,2,4,4,3,4575.0,1344.0,0.294,1.7777777777777777,131.27777777777777
5981,0,1,4,3,3,2,4860.0,1772.0,0.365,1.7777777777777777,96.2
5982,0,1,4,6,4,2,1438.3,510.0,0.355,1.65,84.975
5983,1,1,4,3,2,4,1690.0,0.0,0.0,2.4,105.8
5984,0,0,1,4,2,3,1438.3,0.0,0.0,2.2777777777777777,127.66666666666667
5985,0,0,2,3,3,2,23836.25,766.0,0.031,2.1666666666666665,126.69444444444444
5986,1,1,1,1,3,2,1654.0,1474.0,0.891,1.3823529411764706,61.35294117647059
5987,0,0,3,6,1,2,21430.0,0.0,0.0,1.0363636363636364,64.74545454545455
5988,0,0,0,4,3,3,23836.25,1915.0,0.055,1.7105263157894737,100.73684210526316
5989,0,0,1,6,3,2,1438.3,759.0,0.528,3.185185185185185,164.66666666666666
5990,0,1,4,5,2,3,2800.0,1559.0,0.557,2.3055555555555554,118.13888888888889
5991,0,0,2,3,2,2,3117.0,1400.0,0.449,2.361111111111111,121.97222222222223
5992,0,0,3,6,3,3,2558.0,2016.0,0.788,2.2941176470588234,111.52941176470588
5993,1,0,2,2,3,2,10061.0,0.0,0.0,1.3333333333333333,71.84615384615384
5994,0,1,4,4,1,3,3416.0,727.0,0.213,2.3055555555555554,114.47222222222223
5995,0,1,1,3,3,3,9371.0,1066.0,0.114,2.7857142857142856,169.78571428571428
5996,0,1,4,3,1,2,3147.0,2453.0,0.779,2.2777777777777777,124.02777777777777
5997,0,1,4,4,2,2,1554.0,926.0,0.596,2.135135135135135,135.05405405405406
5998,1,1,4,5,4,5,3502.0,0.0,0.0,1.05,47.375
5999,0,1,4,4,2,2,2712.0,1686.0,0.622,1.85,116.95
6000,0,1,4,6,1,0,1438.3,0.0,0.0,1.588235294117647,94.45098039215686
6001,0,0,0,6,3,2,3281.0,1682.0,0.513,1.9166666666666667,114.13888888888889
6002,1,1,1,3,2,6,1438.3,0.0,0.0,1.76,100.0
6003,0,1,4,5,3,3,2469.0,1826.0,0.74,2.8461538461538463,147.57692307692307
6004,0,0,3,4,2,3,3497.0,0.0,0.0,2.057142857142857,124.14285714285714
6005,0,1,1,4,2,3,2505.0,0.0,0.0,2.1052631578947367,115.36842105263158
6006,0,0,2,5,1,3,2763.0,1913.0,0.692,1.9166666666666667,114.88888888888889
6007,0,1,4,5,2,3,2081.0,0.0,0.0,2.4857142857142858,138.94285714285715
6008,1,1,4,1,3,1,2815.0,1848.0,0.656,0.6444444444444445,58.17777777777778
6009,0,1,4,4,1,3,1737.0,0.0,0.0,2.0526315789473686,124.28947368421052
6010,0,1,1,5,3,3,9078.0,1194.0,0.132,2.4166666666666665,123.83333333333333
6011,1,0,1,5,4,3,6185.0,1960.0,0.317,1.125,55.625
6012,0,1,4,5,3,3,2069.0,1802.0,0.871,2.5277777777777777,122.27777777777777
6013,1,0,3,3,3,3,9234.0,0.0,0.0,1.1578947368421053,68.05263157894737
6014,0,1,4,3,3,3,2684.0,0.0,0.0,2.361111111111111,133.22222222222223
6015,0,1,1,3,2,2,2151.0,0.0,0.0,2.263157894736842,121.15789473684211
6016,0,0,2,4,3,3,2749.0,1380.0,0.502,2.4324324324324325,104.91891891891892
6017,0,1,4,3,2,2,1980.0,823.0,0.416,2.225806451612903,144.09677419354838
6018,1,1,4,6,4,3,4232.0,0.0,0.0,0.8043478260869565,50.26086956521739
6019,0,1,4,4,1,2,1438.3,877.0,0.61,2.235294117647059,125.97058823529412
6020,0,1,1,5,1,0,6931.0,1380.0,0.199,1.7777777777777777,123.25
6021,1,1,4,5,3,2,3302.0,2517.0,0.762,1.205128205128205,68.76923076923077
6022,0,0,4,5,3,2,4235.0,1675.0,0.396,1.3571428571428572,68.96428571428571
6023,0,1,1,6,6,2,6501.0,0.0,0.0,1.8,112.75555555555556
6024,0,1,1,6,1,3,6376.0,1322.0,0.207,3.3333333333333335,247.23809523809524
6025,1,1,4,5,2,3,1457.0,0.0,0.0,1.25,61.111111111111114
6026,0,1,1,3,3,2,5576.0,0.0,0.0,2.361111111111111,120.05555555555556
6027,0,1,4,5,1,3,1438.3,0.0,0.0,2.3055555555555554,136.63888888888889
6028,0,1,4,4,3,3,2478.0,1748.0,0.705,2.962962962962963,161.22222222222223
6029,0,0,2,6,3,2,3650.0,1270.0,0.348,2.3823529411764706,125.0
6030,0,1,4,4,2,3,2111.0,0.0,0.0,2.0,123.86111111111111
6031,0,1,2,4,1,2,12917.0,1157.0,0.09,3.28,164.32
6032,1,0,0,2,4,4,7327.0,0.0,0.0,0.8913043478260869,47.5
6033,0,0,3,3,1,2,13324.0,0.0,0.0,2.303030303030303,128.63636363636363
6034,0,0,3,4,3,2,11154.0,1612.0,0.145,3.5,197.22727272727272
6035,0,1,1,5,3,3,9535.0,660.0,0.069,2.7,140.33333333333334
6036,1,0,1,6,2,4,10226.0,0.0,0.0,1.8333333333333333,93.45833333333333
6037,0,1,4,6,1,2,2140.0,0.0,0.0,2.2413793103448274,158.9655172413793
6038,0,1,4,3,4,2,2904.0,2203.0,0.759,1.6923076923076923,98.66666666666667
6039,0,0,3,6,3,2,1770.0,584.0,0.33,2.3055555555555554,123.38888888888889
6040,1,1,4,3,2,3,1534.0,0.0,0.0,1.0833333333333333,72.11111111111111
6041,0,1,4,6,3,3,2170.0,1498.0,0.69,2.257142857142857,130.54285714285714
6042,0,0,0,6,2,3,10001.0,0.0,0.0,1.6444444444444444,92.6
6043,0,1,4,3,2,3,4169.0,1549.0,0.372,2.0,110.21951219512195
6044,0,0,4,5,2,2,5363.0,1309.0,0.244,1.1666666666666667,71.38888888888889
6045,0,1,4,4,1,0,3206.0,0.0,0.0,1.9069767441860466,110.02325581395348
6046,0,0,2,6,3,2,18085.0,747.0,0.041,2.054054054054054,123.86486486486487
6047,0,1,1,4,3,2,2566.0,2164.0,0.843,1.3773584905660377,81.9622641509434
6048,0,1,1,3,1,2,1438.3,0.0,0.0,2.92,177.36
6049,1,1,4,3,0,3,6812.0,1926.0,0.283,0.8571428571428571,40.857142857142854
6050,0,1,1,3,2,2,2700.0,1977.0,0.732,2.2058823529411766,146.58823529411765
6051,0,1,1,3,3,3,5471.0,1342.0,0.245,1.6341463414634145,97.60975609756098
6052,0,1,4,5,3,1,4332.0,1313.0,0.303,2.7096774193548385,132.03225806451613
6053,1,1,4,3,3,3,2447.0,1267.0,0.518,0.9024390243902439,52.0
6054,0,1,4,5,2,2,1783.0,1282.0,0.719,2.923076923076923,148.19230769230768
6055,0,0,2,4,3,2,11761.0,1775.0,0.151,2.8076923076923075,190.23076923076923
6056,0,1,4,3,3,3,2340.0,1101.0,0.471,1.8888888888888888,125.02777777777777
6057,0,1,4,3,3,0,2859.0,1776.0,0.621,2.46875,138.75
6058,0,0,1,3,3,3,2523.0,2481.0,0.983,2.111111111111111,130.08333333333334
6059,0,0,1,4,2,2,4776.0,0.0,0.0,1.7647058823529411,134.73529411764707
6060,0,1,4,3,1,1,2697.0,1410.0,0.523,1.6111111111111112,124.69444444444444
6061,0,1,4,6,2,3,3542.0,2417.0,0.682,1.9722222222222223,114.63888888888889
6062,1,0,0,6,4,3,23836.25,1000.0,0.029,0.7115384615384616,34.17307692307692
6063,0,1,1,5,3,1,8823.0,0.0,0.0,2.896551724137931,153.55172413793105
6064,1,1,4,5,3,6,1764.0,0.0,0.0,1.146341463414634,66.82926829268293
6065,1,1,4,5,3,3,3492.0,2517.0,0.721,1.3055555555555556,69.72222222222223
6066,1,1,4,3,3,3,2977.0,1340.0,0.45,1.0833333333333333,61.138888888888886
6067,0,0,2,5,2,2,23836.25,2051.0,0.066,1.864864864864865,86.29729729729729
6068,0,0,2,5,2,1,2810.0,2384.0,0.848,2.6944444444444446,135.41666666666666
6069,0,1,4,3,2,1,1438.3,0.0,0.0,2.9285714285714284,149.03571428571428
6070,0,0,1,5,3,1,8997.0,708.0,0.079,1.8235294117647058,134.05882352941177
6071,0,1,4,4,3,3,2002.0,1188.0,0.593,1.4038461538461537,71.82692307692308
6072,0,0,2,3,2,1,4998.0,1626.0,0.325,1.6944444444444444,120.25
6073,0,1,4,6,2,3,2310.0,1513.0,0.655,2.138888888888889,116.41666666666667
6074,0,1,1,3,3,3,3892.0,0.0,0.0,2.0555555555555554,119.94444444444444
6075,0,0,2,6,1,1,2345.0,1643.0,0.701,2.76,185.36
6076,0,0,3,3,2,2,2135.0,1506.0,0.705,1.711111111111111,107.13333333333334
6077,0,1,4,3,2,2,2528.0,1689.0,0.668,2.1666666666666665,118.58333333333333
6078,0,1,4,3,1,3,3397.0,1658.0,0.488,2.0833333333333335,116.88888888888889
6079,0,0,2,5,6,3,19719.0,1395.0,0.071,1.8717948717948718,91.58974358974359
6080,0,1,2,5,3,0,15292.0,1325.0,0.087,2.242424242424242,155.15151515151516
6081,0,0,0,5,3,3,23836.25,0.0,0.0,1.4722222222222223,103.41666666666667
6082,1,1,1,3,3,4,1438.3,0.0,0.0,1.1666666666666667,58.111111111111114
6083,1,1,4,3,6,3,1638.0,0.0,0.0,0.75,35.458333333333336
6084,0,1,4,6,3,2,2775.0,1475.0,0.532,2.210526315789474,121.26315789473684
6085,1,1,1,2,2,6,2547.0,1965.0,0.771,1.5862068965517242,74.48275862068965
